pr_id,sha,author,committer,message
2864511051,c7843dbad14ef53847ff551deead98a7b9a99889,devin-ai-integration[bot],devin-ai-integration[bot],"source-open-exchange-rates: Remove stream_state interpolation

Co-Authored-By: patrick.nilan@airbyte.io <patrick.nilan@airbyte.io>"
2864511051,15c15268906f26f17e9ee927e4e4fe8f87525656,devin-ai-integration[bot],devin-ai-integration[bot],"source-open-exchange-rates: Update CDK version and bump patch version

Co-Authored-By: patrick.nilan@airbyte.io <patrick.nilan@airbyte.io>"
2864511051,ab8eda00cf4ebd5da0c9627082f1fbee88b7841d,devin-ai-integration[bot],devin-ai-integration[bot],"source-open-exchange-rates: Revert baseImage to 6.33.6 with SHA

Co-Authored-By: patrick.nilan@airbyte.io <patrick.nilan@airbyte.io>"
2864511051,773d703faa4a70c2d4aa98960acc7dc35b18f98f,devin-ai-integration[bot],devin-ai-integration[bot],"source-open-exchange-rates: Add changelog entry

Co-Authored-By: patrick.nilan@airbyte.io <patrick.nilan@airbyte.io>"
2864511051,7c73dccf916f114ca3b6900c62b17ef5e5278244,pnilan,web-flow,"Update open-exchange-rates.md

updates changelog entry"
2864511051,adf8abf4065f4e175855d0a0f16dfcadbf4be293,pnilan,web-flow,Update manifest.yaml -- fix error
2864511051,7fcd817d619158f1b854c10b376d5fb838538952,pnilan,web-flow,Merge branch 'master' into devin/1740003016-remove-stream-state-open-exchange-rates
3138863707,de1e5cea708a4e5c309223aba65e5ed264729a0f,devin-ai-integration[bot],devin-ai-integration[bot],"feat: enhance 5xx error handling with Cloudflare status integration

- Add 5xx HTTP status code detection alongside existing network error handling
- Integrate Cloudflare status API to provide informative error messages
- Create reusable Cloudflare status utility for consistent error reporting
- Update both CLI auth utility and SDK network requests
- Improve user experience when server errors occur due to service issues

Fixes the issue where 5xx server errors were not properly detected and
reported to users. Now when server errors occur, the system checks
Cloudflare status and provides contextual information if there are
known service issues.

Co-Authored-By: Max Prilutskiy <maks.prilutskiy@gmail.com>"
3138863707,f670337c098b645774177b9618e6967d643cf6d9,devin-ai-integration[bot],devin-ai-integration[bot],"fix: correct 5xx error handling logic flow

- Follow exact 6-step flow for Cloudflare status checking
- Prevent 5xx server errors from showing as 'invalid API key'
- Ensure proper error propagation based on Cloudflare status

Co-Authored-By: Max Prilutskiy <maks.prilutskiy@gmail.com>"
3138863707,47b2c8aff9dd22bdd4209dc31d768e7b87490ad9,devin-ai-integration[bot],devin-ai-integration[bot],"chore: add changeset for 5xx error handling enhancement

- Add changeset entry for minor version bumps
- Addresses GitHub comment request from mathio
- Includes both CLI and SDK package updates

Co-Authored-By: Max Prilutskiy <maks.prilutskiy@gmail.com>"
3138863707,02914efe2d8eaaf5ef04e8a894cf949848a39578,devin-ai-integration[bot],devin-ai-integration[bot],"chore: add changeset for enhanced 5xx error handling

Co-Authored-By: matej@lingo.dev <matej@lednicky.name>"
2980033797,ed631f750b852fbeb0407474b49f0c8b323b2cb8,devin-ai-integration[bot],devin-ai-integration[bot],"feat: YouTubeコメントと画面のインプットをプロンプトで区別 #306

Co-Authored-By: ニケちゃん / nikechan <o3nike.teg.14@gmail.com>"
2980033797,41689730f8271aee77dec7492505da6d2c636dad,devin-ai-integration[bot],devin-ai-integration[bot],"fix: developブランチとの競合を解決 #306

Co-Authored-By: ニケちゃん / nikechan <o3nike.teg.14@gmail.com>"
2980033797,d98298249515340e00bf946f0cc6ed50dc98083f,devin-ai-integration[bot],devin-ai-integration[bot],"style: コードフォーマットの適用 #306

Co-Authored-By: ニケちゃん / nikechan <o3nike.teg.14@gmail.com>"
2980033797,e2c5288af9d4ff6a4d64d93058dc491b332ba3d9,devin-ai-integration[bot],devin-ai-integration[bot],"test: ユーザーメッセージのプレフィックスに対応するようテストを修正 #306

Co-Authored-By: ニケちゃん / nikechan <o3nike.teg.14@gmail.com>"
3158683531,e4ab0efb5b5c97169221baf6be42c0bc8ef60178,devin-ai-integration[bot],devin-ai-integration[bot],"feat: implement DDL execution using @liam-hq/pglite-server

- Add executeQuery integration for DDL execution in executeDDLNode
- Handle success/error cases with proper logging and type safety
- Use designSessionId as PGlite session identifier
- Add @liam-hq/pglite-server dependency to agent package
- Follow existing workflow node patterns for error handling

Co-Authored-By: noritaka.ikeda@route06.co.jp <noritaka.ikeda@route06.co.jp>"
3158683531,c05db39d5945f720885b296b90113a20ba2eba31,devin-ai-integration[bot],devin-ai-integration[bot],"chore: update pnpm-lock.yaml after adding @liam-hq/pglite-server dependency

Co-Authored-By: noritaka.ikeda@route06.co.jp <noritaka.ikeda@route06.co.jp>"
3158683531,81b9563cb61c2a923518fcfae1ac2e7318f512b0,devin-ai-integration[bot],devin-ai-integration[bot],"fix: resolve workflow recursion issue in executeDDLNode

- Remove error state setting that caused infinite workflow loops
- Follow generateDDLNode pattern for error handling
- Use logging instead of workflow error states for failures
- Allow workflow to continue naturally after DDL execution

Co-Authored-By: noritaka.ikeda@route06.co.jp <noritaka.ikeda@route06.co.jp>"
3158683531,a0c6749105555cb25bda2f772718bc86835028b9,NoritakaIkeda,NoritakaIkeda,Merge branch 'main' into devin/1750299614-execute-ddl-pglite
3158683531,a5b2100eb476519c8b991dd0d25be4cbf71507f1,devin-ai-integration[bot],devin-ai-integration[bot],"fix: use in-memory PGlite storage for serverless environments

- Change PGlite initialization from new PGlite() to new PGlite('memory://')
- Resolves ENOENT error when accessing pglite.data file in Trigger.dev
- In-memory storage is appropriate for serverless environments where data doesn't need to persist between executions

Co-Authored-By: noritaka.ikeda@route06.co.jp <noritaka.ikeda@route06.co.jp>"
3158683531,bbb87b3c4b13883a90013775f13b4573f1fd34a8,NoritakaIkeda,NoritakaIkeda,feat: add logging for DDL statements and integrate PGLite files in jobs
3158683531,76c916a1724101b7365fccc82434091cf9d0d030,NoritakaIkeda,NoritakaIkeda,fix: improve postinstall script and enhance PGLite file detection
3158683531,ee0772dec39129e8c67cbbe9ecccb503ae920798,NoritakaIkeda,NoritakaIkeda,Merge branch 'main' into devin/1750299614-execute-ddl-pglite
3158683531,f5b594617cd44b6c8f090ae8f6136ea132a64013,NoritakaIkeda,NoritakaIkeda,🗑️ Remove pglite.wasm from git tracking
3158683531,5640f488331a49003b626055e16bfc7c219d4bc7,NoritakaIkeda,NoritakaIkeda,feat: add pglite files to .gitignore across multiple directories
3158683531,d3710216ce4c2339af1fb63d460bab24422bf82d,NoritakaIkeda,NoritakaIkeda,fix: add pglite.wasm back to .gitignore in jobs directory
3158683531,90504250a9b92f8622d49d44b0939fddeb692e1a,NoritakaIkeda,NoritakaIkeda,refactor: remove unnecessary console logs from executeDDLNode function
3158683531,fbcf45111bb3e73945f40969cd772020f9d3f031,NoritakaIkeda,NoritakaIkeda,refactor: remove console log from generateDDLNode and update PGlite instance creation
3158683531,c2b51b138b9032868014b67dbde4c5a336de461e,NoritakaIkeda,NoritakaIkeda,refactor: remove pglite-server dependency from package.json and clean up pnpm-lock.yaml
3158683531,c2d1a9a6aab541cce0ec29e0cabcc9c01db8a587,claude[bot],web-flow,"fix: add mock for @liam-hq/pglite-server in workflow tests

The CI was failing because the new executeDDLNode imports @liam-hq/pglite-server, but the tests didn't have a mock for this module. This caused module resolution issues that prevented the workflow from executing properly, leading to ""agent.generate is not a function"" errors and test timeouts.

Co-authored-by: IkedaNoritaka <NoritakaIkeda@users.noreply.github.com>"
3158683531,29ca1548a4e3c5d56f4137671858b9a9ca69ba8c,claude[bot],web-flow,"refactor: remove try-catch from executeDDLNode and extract postinstall to shell script

- Remove try-catch block from executeDDLNode.ts as executeQuery handles errors via return values
- Extract complex postinstall script to setup.sh for better maintainability
- Simplify package.json postinstall to use bash script

Co-authored-by: IkedaNoritaka <NoritakaIkeda@users.noreply.github.com>"
3158683531,2e733569eb8492cdf975ef4da1a85037556e26e3,NoritakaIkeda,NoritakaIkeda,Merge branch 'main' into devin/1750299614-execute-ddl-pglite
3037121980,669f26af82138ab495c9d5cf82fd01b3941ecaf0,devin-ai-integration[bot],devin-ai-integration[bot],"feat: add PHP SDK demo with README and example code

Co-Authored-By: Max Prilutskiy <maks.prilutskiy@gmail.com>"
3037121980,a549820a86685c32b15ee70cdddd0b54d48da554,devin-ai-integration[bot],devin-ai-integration[bot],"fix: rename environment variable to LINGODOTDEV_API_KEY

Co-Authored-By: Max Prilutskiy <maks.prilutskiy@gmail.com>"
2790021945,5edd9c193710712d56311fdf5b4c8bd5c36ea581,devin-ai-integration[bot],devin-ai-integration[bot],"feat: Update Uniswap plugin with new tools and transaction handling

- Add new tools for liquidity pool operations
- Implement proper transaction response handling
- Add type definitions for transaction responses
- Update plugin to expose all service methods

Co-Authored-By: Agus Armellini Fischer <agustin@paella.dev>"
2790021945,ddd7df3ba11f93dc505df35c16d1259a4172002a,devin-ai-integration[bot],devin-ai-integration[bot],"chore: Add @goat-sdk/wallet-evm dependency to uniswap plugin

Co-Authored-By: Agus Armellini Fischer <agustin@paella.dev>"
2790021945,fe20297758225bc98d918e7798f9e46694d60937,devin-ai-integration[bot],devin-ai-integration[bot],"chore: Update pnpm-lock.yaml

Co-Authored-By: Agus Armellini Fischer <agustin@paella.dev>"
2852540548,7c88776a210876243182a5762588df83a84f3509,devin-ai-integration[bot],devin-ai-integration[bot],"test: fix navigation test timing issues

- Improve table visibility check function
- Add proper loading state checks
- Add timeouts for visibility checks
- Update test cases to use new helper function

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2852540548,5d631fa13f7c6b5abcb5e3a22e249c2dc79f826d,devin-ai-integration[bot],devin-ai-integration[bot],"Merge branch 'main' into devin/1739500701-fix-navigation-test

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2852540548,ecf4fea1978da907be143e6eb5bebdd63bbf60fd,devin-ai-integration[bot],devin-ai-integration[bot],"test: improve navigation test stability

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2852540548,d276bdb62496032de4fe660beb2f9316202b1ff4,devin-ai-integration[bot],devin-ai-integration[bot],"fix: use correct table and column names in navigation tests

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2852540548,23959358c12891759c5efd6d0d3835af7a6009e0,devin-ai-integration[bot],devin-ai-integration[bot],"style: format navigation test function calls

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2852540548,b0b9b35d1dbf108d968d68aa460c77118dfe45b7,devin-ai-integration[bot],devin-ai-integration[bot],"fix: use exact match for table selector

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2852540548,ebb786d09a073087ea70cfcf46950687a0475ebc,devin-ai-integration[bot],devin-ai-integration[bot],"style: format table selector object

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2852540548,c4ef4c41995cf1f348f995e9b9f53862a70e8fd5,devin-ai-integration[bot],devin-ai-integration[bot],"fix: click table to expand before checking column visibility

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2852540548,137fa938f9f00e363d85fccc62ac1ca1cddb40d1,devin-ai-integration[bot],devin-ai-integration[bot],"fix: ensure table is scrolled into view before clicking

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2852540548,241331e0a6583a6bc964167282f233011af03a7e,devin-ai-integration[bot],devin-ai-integration[bot],"fix: improve table visibility and click handling

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2852540548,b08a9cd91c1483f46d1a7802b764412701485e40,devin-ai-integration[bot],devin-ai-integration[bot],"fix: use JavaScript click to bypass overlay issues

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2852540548,3155e3740aa4e6fd4f19da9395f6f1e5e70c811e,devin-ai-integration[bot],devin-ai-integration[bot],"fix: add type assertion for HTMLElement

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2852540548,3e4df6eafaffc082bb1314802a3fca47197b76ad,devin-ai-integration[bot],devin-ai-integration[bot],"fix: use more specific heading selector for column

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
3084834780,392710a3f68952be029732fba7c6922f2b6c86a8,devin-ai-integration[bot],devin-ai-integration[bot],"Remove wallet functionality

Co-Authored-By: sahil.lavingia@gmail.com <sahil.lavingia@gmail.com>"
3084834780,ac24824976e8218c3ea483edf9a29816e2bdb6c1,autofix-ci[bot],web-flow,[autofix.ci] apply automated fixes
3084834780,f2d67abe408f1cf9856414228e32775859d83f56,devin-ai-integration[bot],devin-ai-integration[bot],"Fix user spec by removing wallet association test

Co-Authored-By: sahil.lavingia@gmail.com <sahil.lavingia@gmail.com>"
3084834780,d34abfadb3bd92c3c3954416e19cc30551b64d95,slavingia,web-flow,Merge branch 'main' into devin/1747959524-remove-wallet-functionality
3084834780,edc5f68f420c2cdf5a498a89aead148eb81e7a6a,slavingia,web-flow,Merge branch 'main' into devin/1747959524-remove-wallet-functionality
3084834780,c55315c2c54affbf3af405cfeee156d60b8c3893,slavingia,web-flow,Merge branch 'main' into devin/1747959524-remove-wallet-functionality
3084834780,88a00b1d1f181936f0264c688e379d42e0d5a53a,MayaRainer,MayaRainer,fix
3134491984,9944bb3c1e15ccfda912fda5609c1434d41accd6,devin-ai-integration[bot],devin-ai-integration[bot],"feat: add /run-fork-tests slash command for testing connectors on forks

- Add run-fork-tests to slash commands dispatch list
- Create new workflow run-fork-tests-command.yml
- Support optional OWNER_NAME parameter (defaults to PR's fork)
- Use GitHub App authentication to access fork repositories
- Trigger connector-ci-checks.yml workflow on fork with fork's secrets
- Include proper error handling and user feedback

Co-Authored-By: AJ Steers <aj@airbyte.io>"
3134491984,1a06f4b2b59f30c13d5dbbd6e7c3d14b7ca61173,devin-ai-integration[bot],devin-ai-integration[bot],"refactor: use benc-uk/workflow-dispatch for cleaner workflow dispatch

- Replace custom GitHub script with benc-uk/workflow-dispatch action
- Simplify workflow dispatch logic with dedicated action
- Maintain same functionality with cleaner implementation

Co-Authored-By: AJ Steers <aj@airbyte.io>"
3052823757,ce690f1d328b850e1d84170c5861561a3d9d7cd3,devin-ai-integration[bot],devin-ai-integration[bot],"feat: Implement two-stage parsing approach for GitHub URLs

Co-Authored-By: Kazuki Yamada <koukun0120@gmail.com>"
3052823757,33702a66d6b1e579df90784efc0504d0a25b9bba,devin-ai-integration[bot],devin-ai-integration[bot],"fix: address command injection vulnerability in git commands

Co-Authored-By: Kazuki Yamada <koukun0120@gmail.com>"
3052823757,307196e8e773fec5d12ce7036d7d7180f50879b9,devin-ai-integration[bot],devin-ai-integration[bot],"test: update tests for two-stage GitHub URL parsing

Co-Authored-By: Kazuki Yamada <koukun0120@gmail.com>"
3052823757,152b1cc38f329a4b90d05b69421c0cdf17c6366b,devin-ai-integration[bot],devin-ai-integration[bot],"style: fix whitespace and formatting issues

Co-Authored-By: Kazuki Yamada <koukun0120@gmail.com>"
3052823757,09227a0d44be13676f77e37f71e78f44a4f3641a,devin-ai-integration[bot],devin-ai-integration[bot],"test: add more tests for edge cases in GitHub URL parsing

Co-Authored-By: Kazuki Yamada <koukun0120@gmail.com>"
3052823757,6dfc070385821ccf9cf9eb43b3da77ac20d03ca9,devin-ai-integration[bot],devin-ai-integration[bot],"test: fix checkout failure test case

Co-Authored-By: Kazuki Yamada <koukun0120@gmail.com>"
3052823757,8e627ffbbb9e863b0426e11b3cfd4865a80eeaf7,devin-ai-integration[bot],devin-ai-integration[bot],"fix: improve error handling in git checkout process

Co-Authored-By: Kazuki Yamada <koukun0120@gmail.com>"
3052823757,501a200367152d0be9dd974daf9ae5d16abc80d1,devin-ai-integration[bot],devin-ai-integration[bot],"test: fix checkout failure test and type error

Co-Authored-By: Kazuki Yamada <koukun0120@gmail.com>"
3052823757,ca648bd22b8d747021a0407a4ce1ce2804eae83c,devin-ai-integration[bot],devin-ai-integration[bot],"test: fix fs mocking in checkout failure test

Co-Authored-By: Kazuki Yamada <koukun0120@gmail.com>"
3052823757,def994c24d6283757cefa810c083b68ab0bdd3a7,devin-ai-integration[bot],devin-ai-integration[bot],"test: fix checkout failure test implementation

Co-Authored-By: Kazuki Yamada <koukun0120@gmail.com>"
3052823757,a319a9266113dec75e363f8575334c0bf1856553,devin-ai-integration[bot],devin-ai-integration[bot],"test: add ts-expect-error comment for invalid branch type test

Co-Authored-By: Kazuki Yamada <koukun0120@gmail.com>"
3052823757,2ffb9dd97fcb89b75af1b535ad2aef0ee308004f,devin-ai-integration[bot],devin-ai-integration[bot],"fix: enhance input validation to prevent command injection

Co-Authored-By: Kazuki Yamada <koukun0120@gmail.com>"
3052823757,d408a15cb6034eadaadd76d8954158bfbb0ee049,devin-ai-integration[bot],devin-ai-integration[bot],"refactor: define GitCloneResult interface for execGitShallowClone return type

Co-Authored-By: Kazuki Yamada <koukun0120@gmail.com>"
3052823757,d0081319d03e5f5ce4e6112be660d35eeb8a7c38,devin-ai-integration[bot],devin-ai-integration[bot],"docs: add comprehensive comments documenting supported GitHub URL patterns

Co-Authored-By: Kazuki Yamada <koukun0120@gmail.com>"
2974541133,2643f4c69a01781a4c345742b017edc2575e82af,devin-ai-integration[bot],devin-ai-integration[bot],"Fix issue #2526: Add utility to resolve ModuleNotFoundError when running flows from custom scripts

Co-Authored-By: Joe Moura <joao@crewai.com>"
2974541133,8636e1a64ef77533bfd532f5576bbcc2d272626f,devin-ai-integration[bot],devin-ai-integration[bot],"Fix lint issues with import ordering

Co-Authored-By: Joe Moura <joao@crewai.com>"
2974541133,79cf137f72a8346a62c745a7b989243c4a8dfb49,devin-ai-integration[bot],devin-ai-integration[bot],"Fix lint issues by excluding example script from import sorting checks

Co-Authored-By: Joe Moura <joao@crewai.com>"
2974541133,4fd75203bc66f47541c75c3e4bdece17aaf7f518,devin-ai-integration[bot],devin-ai-integration[bot],"Address PR feedback: Add logging, input validation, and error handling

Co-Authored-By: Joe Moura <joao@crewai.com>"
2974541133,55ce3b57748b9d7749c36c4e92c06dd8dedd6476,devin-ai-integration[bot],devin-ai-integration[bot],"Add edge case tests for path_utils

Co-Authored-By: Joe Moura <joao@crewai.com>"
2974541133,fb6ec8b139cd6cadacd823194041a2bb7b4552a9,devin-ai-integration[bot],devin-ai-integration[bot],"Fix lint issues by adding ruff directive to disable import sorting

Co-Authored-By: Joe Moura <joao@crewai.com>"
3088411453,4e5e4b22121cb433c2e8b71d5ceac2157b197591,devin-ai-integration[bot],devin-ai-integration[bot],"chore(root): upgrade pnpm to v10.11.0

Co-Authored-By: Dima Grossman <dima@grossman.io>"
3088411453,90f1ead8d6aa66ccabf9637d98a888c150ac736c,devin-ai-integration[bot],devin-ai-integration[bot],"fix(root): enable pre/post scripts in .npmrc for native modules

Co-Authored-By: Dima Grossman <dima@grossman.io>"
3088411453,5eacf22d68f01251cae4e55797fcab73c04f2b76,devin-ai-integration[bot],devin-ai-integration[bot],"fix(root): add bcrypt to onlyBuiltDependencies for native module support

Co-Authored-By: Dima Grossman <dima@grossman.io>"
3088411453,564bdd7c5c1ee9ee96d9e1167b3e951731fa0ec6,devin-ai-integration[bot],devin-ai-integration[bot],"fix(root): remove bcrypt from onlyBuiltDependencies as requested

Co-Authored-By: Dima Grossman <dima@grossman.io>"
3088411453,354cfac56428927b8e109e608e4f43b9e04bf62a,devin-ai-integration[bot],devin-ai-integration[bot],"fix(root): restore bcrypt in onlyBuiltDependencies as requested

Co-Authored-By: Dima Grossman <dima@grossman.io>"
3088411453,11dcc1f1f5a46776c5c2f80faea7949443cb3b1d,scopsy,web-flow,Merge branch 'next' into devin/1748088296-upgrade-pnpm-v10
2795172513,5e88ea60ed32f09ee6986bbf21ebdad656c7f166,devin-ai-integration[bot],devin-ai-integration[bot],"feat: Python version of spl-token plugin

Test Results:
1. get_token_info_by_symbol:
   Input: Get USDC info on devnet
   Output: Successfully returned mint address (4zMMC9srt5Ri5X14GAgXhaHii3GnPAEERYPJgZJDncDU), decimals (6), and name (USDC)

2. get_token_balance_by_mint_address:
   Input: Check USDC balance using mint address
   Output: Successfully returned balance (6016.179347 USDC)

3. convert_to_base_unit:
   Input: Convert 10 USDC to base units (6 decimals)
   Output: Successfully converted to 10000000 base units

4. transfer_token_by_mint_address:
   Input: Transfer 1 USDC to HN7cABqLq46Es1jh92dQQisAq662SmxELLLsHHe4YWrH
   Output: Proper error handling for non-existent source account

Co-Authored-By: andrea@paella.dev <andrea@paella.dev>"
2795172513,ea178fb6acb414047e7574542009412db76bef58,karimodm,karimodm,Removed unused API key parameter
2964863960,358436addf8e54fa7ec6b10b522e9f8b5a64d6eb,devin-ai-integration[bot],devin-ai-integration[bot],"Remove addTables functionality from schema override feature

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2964863960,2c6e8181aabd1ba7e6d4fbd0b5f362420c06c86b,devin-ai-integration[bot],devin-ai-integration[bot],"Fix Complex scenarios test after removing addTables functionality

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2964863960,d97b35cb7403db7869ca32c3c62a9fea0b25d22a,devin-ai-integration[bot],devin-ai-integration[bot],"Fix formatting in overrideDbStructure.test.ts

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2826904500,8ba89d044aa31f0e1548319a06d5fc4bf4381533,devin-ai-integration[bot],devin-ai-integration[bot],"refactor: Remove published CustomJSLibs from import flow

Co-Authored-By: Manish Kumar <manish@appsmith.com>"
2826904500,ec1e388206040caba8710a612b310f3463d16a51,devin-ai-integration[bot],devin-ai-integration[bot],"test: Add Git and ImportExport tags to ImportServiceTests

Co-Authored-By: Manish Kumar <manish@appsmith.com>"
2950403107,6b8650477576630a0bb5b0df29f3720e1baf407e,devin-ai-integration[bot],devin-ai-integration[bot],"fix: Add missing interactionType parameter to handleSelectedCallback in Length and Bidirectional tools (#1489)

Co-Authored-By: Alireza Sedghi <ar.sedghi@gmail.com>"
2776940475,912fb9a6aceec6e248af649268dd9aa8ad7b4d77,devin-ai-integration[bot],devin-ai-integration[bot],"refactor(studio): make processNode non-blocking

- Replace synchronous DFS with chunked processing using requestIdleCallback
- Add batching system for DOM updates to reduce UI blocking
- Implement error handling for executeJavaScript calls
- Add timeout-based batching with configurable batch sizes

Co-Authored-By: Kiet <hoakiet98@gmail.com>"
2893109657,06fb834a04fff6995745187cb163f7bcbbb0195d,devin-ai-integration[bot],devin-ai-integration[bot],refactor: remove unused code
2893109657,18204de374a9694bd61cd6c0654ff1711375ce46,devin-ai-integration[bot],devin-ai-integration[bot],fix: resolve syntax errors
3050491453,f58d5f184f87cb2c4dcafadce3306a30d75abd51,devin-ai-integration[bot],devin-ai-integration[bot],"fix: initialize chunk variable before reference in difysvapi.py

Co-Authored-By: Junyan Qin <Chin> <rockchinq@gmail.com>"
3050491453,e265f267e10cb017587433e6f18d1f4969013eef,devin-ai-integration[bot],devin-ai-integration[bot],"improve: add explicit error handling for empty API responses

Co-Authored-By: Junyan Qin <Chin> <rockchinq@gmail.com>"
2958392817,3483903bedd1d3e50cc62694133a234f158bf3c8,devin-ai-integration[bot],devin-ai-integration[bot],"docs: Add DROP statement reference documentation

Co-Authored-By: Sean Smith <sean@glaredb.com>"
2958392817,930e40c56fb756e721c515e35e56b233968013aa,devin-ai-integration[bot],devin-ai-integration[bot],"docs: Remove CASCADE/RESTRICT options from DROP documentation

Co-Authored-By: Sean Smith <sean@glaredb.com>"
2958392817,1f909b08a8440138b7ed4b1875e038c36cb644de,devin-ai-integration[bot],devin-ai-integration[bot],"docs: Remove Notes section from DROP documentation

Co-Authored-By: Sean Smith <sean@glaredb.com>"
3146371620,aab1b20f5b5d6deecffa19f6636d47783a09bd8c,devin-ai-integration[bot],devin-ai-integration[bot],"Fix outdated information about larger runners billing

Remove incorrect claim that larger runners are free for public repos.
Current GitHub documentation states they are not free.

Fixes #435

Co-Authored-By: Yang <reactivecircus@gmail.com>"
2968159813,301b23d480ec8235b3ae33e14da86cf44d75117f,devin-ai-integration[bot],devin-ai-integration[bot],"Remove migration-web PoC application

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2968159813,8aa817639fa6d6b83a05563263607d9d61d288bb,devin-ai-integration[bot],devin-ai-integration[bot],"Fix migration URL format in jobs package test

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2968159813,cc503cea1ac4214f98b47a4c799202b22d581a53,devin-ai-integration[bot],devin-ai-integration[bot],"Fix formatting in postComment.test.ts

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2968159813,afeb897e6fd404227137e32496f5727a1c34f72a,devin-ai-integration[bot],devin-ai-integration[bot],"Fix formatting in postComment.test.ts

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
2968159813,70a8885bbe0d4d4cf175cc974adaf945987b963f,MH4GF,web-flow,Merge branch 'main' into devin/1743649752-remove-migration-web-app
2968159813,f1cc600800d62a731d18f892e9c5489cac5e971d,devin-ai-integration[bot],devin-ai-integration[bot],"Revert changes to postComment.test.ts

Co-Authored-By: hirotaka.miyagi@route06.co.jp <hirotaka.miyagi@route06.co.jp>"
